Herbária Szaküzlet Pécs Makay István út;Herbária Szaküzlet Pécs Makay István út;144;+36 72 244118;Pécs;7634;7634 Pécs, Makay István út 5 .;Makay István út 5 .;;Baranya;0;0;;;;;;;;;;;;0;56140798;46.065183486474;18.162901754591;
Árnyas Gyógyszertár;Árnyas Gyógyszertár;144;+36 72 746185;Pécs;7632;7632 Pécs, Árnyas liget 2 .;Árnyas liget 2 .;;Baranya;0;0;;;;;;;arnyas@hotmail.com;;;;;0;78326905;46.051551228414;18.22888115983;Gyógyszertárunk az Árnyas Patika Pécsett a Honvéd Kórház bejáratával szemben, ingyenes parkolási lehet?séggel. Különleges gyógyszerkészítményekkel , széles gyógyszerválasztékkal várjuk kedves vásárlóinkat. Szolgáltatásaink: személyes kapcsolat, gyógyszerészi gondozás, vérnyomásmérés, ingyenes házhoz szállítás 2 km-en belül. Termékeink: magisztrális készítmények rövid határid?vel, homeopátia, kötszerek, pelenkák, babaápolási termékek, gyógyvizek, lúgosító ásványvizek, étrendkiegészít?k, gyógynövények, gyógyteák, szépségápolási termékek. Bankkártyát és egészségpénztári kártyát elfogadunk.
Zsongork? Gyógyszertár;Zsongork? Gyógyszertár;144;+36 72 525180;Pécs;7625;7625 Pécs, Pellérdi utca 52 .;Pellérdi utca 52 .;;Baranya;0;0;;;;;;;zsongorko@freemail.hu;;;;;0;72171909;46.0657984491;18.1690143249;Nyitva: H-P: 8:00-18:00, Szo.: 9:00-12:00.
Zsongork? Gyógyszertár;Zsongork? Gyógyszertár;144;+36 72 525180;Pécs;7625;7625 Pécs, Pellérdi utca 52 .;Pellérdi utca 52 .;;Baranya;0;0;;;;;;;zsongorko@freemail.hu;;;;;0;75245655;46.0657984491;18.1690143249;Nyitva: H-P: 8:00-18:00, Szo.: 9:00-12:00.
Ambrózia Patika;Ambrózia Patika;144;+36 72 515358;Pécs;7623;7623 Pécs, Rákóczi utca 24-26.;Rákóczi utca 24-26.;;Baranya;0;0;;;;;;;postmaster@ambroziapatika.axelero.net;;;;;0;78324941;46.073276032474;18.230015564006;
Bonus Gyógyszertár;Bonus Gyógyszertár;144;+36 72 511245;Pécs;7634;7634 Pécs, Kossuth tér 5 .;Kossuth tér 5 .;;Baranya;0;0;;;;;;;bonuspatika@gmail.com;http://www.bonuspatika.hu;;;;0;72209261;46.0735961205;18.2293942089;
Arany Sas Gyógyszertár;Arany Sas Gyógyszertár;144;+36 72 532504;Pécs;7621;7621 Pécs, Széchenyi tér 2 .;Széchenyi tér 2 .;;Baranya;0;0;;;;;;;haromvirag@invitel.hu;;;;;0;78324949;46.076170869517;18.228491823905;A gyógyszertár teljes gyógyszerpalettával, mono és komplex homeopátiás készítményekkel, kötszerekkel, gyógyászati segédeszközökkel, gyógyhatású készítményekkel, étrendkiegészít?kkel és igény szerint állatgyógyászati készítményekkel áll betegei és vásárlói rendelkezésére. A gyógyszerészi gondozási program keretében: koleszterinszint mérést, vércukorszint mérést és ingyenes vérnyomás mérést végzünk. A gyógyszertár bankkártya és egészségpénztári kártya elfogadóhely. A gyógyszertárban többféle patika újság ingyenesen elérhet?. Tagjai vagyunk a Gyöngy Patika hálózatnak. Bevezetésre került a gyógyszertár saját, ingyenesen igényelhet? törzsvásárlói kártyája.
?RANGYAL Gyógyszertár;?RANGYAL Gyógyszertár;144;+36 72 532643;Pécs;7626;7626 Pécs, Király utca 75 .;Király utca 75 .;;Baranya;0;0;;;;;;;postmaster@orangyal2000.t-online.hu;;;;;0;78324947;46.077629534491;18.237309644372;
Barbakán Gyógyszertár;Barbakán Gyógyszertár;144;+36 72 511872;Pécs;7623;7623 Pécs, Garay utca 2 .;Garay utca 2 .;;Baranya;0;0;;;;;;;;;;;;0;78324937;46.074672418755;18.221089209191;A kórház téren a megyei kórház mellett található gyógyszertár, melyben speciális gyógyszerek, gyógytermékek, kozmetikumok kaphatók.
F?nix Gyógyszertár;F?nix Gyógyszertár;144;+36 72 314077;Pécs;7623;7623 Pécs, Köztársaság tér 8 .;Köztársaság tér 8 .;;Baranya;0;0;;;;;;;;;;;;0;47981028;46.069465284123;18.220332904902;
F?nix Gyógyszertár;F?nix Gyógyszertár;144;+36 72 314077;Pécs;7623;7623 Pécs, Köztársaság tér 8 .;Köztársaság tér 8 .;;Baranya;0;0;;;;;;;;;;;;0;78326921;46.069465284123;18.220332904902;
Ezüst Hárs Patika;Ezüst Hárs Patika;144;+36 72 333193;Pécs;7626;7626 Pécs, Ady Endre utca 62 .;Ady Endre utca 62 .;;Baranya;0;0;;;;;;;;;;;;0;74919163;46.080785206327;18.242174056052;
Hungária Patika;Hungária Patika;144;+36 72 314249;Pécs;7624;7624 Pécs, Hungária utca 41 .;Hungária utca 41 .;;Baranya;0;0;;;;;;;;;;;;0;78317899;46.074322641897;18.215984155237;
Igazgyöngy Patika;Igazgyöngy Patika;144;+36 72 438915;Pécs;7632;7632 Pécs, Galamb utca 14 .;Galamb utca 14 .;;Baranya;0;0;;;;;;;info@igazgyongypatika.hu;http://www.igazgyongypatika.hu;;;;0;74915084;46.054155053358;18.221851243059;Gyógyszertárunk Pécsett az Ó-Kertvárosban, a vásártér közelében, a Móra Ferenc és Galamb utca sarkán található. Szolgáltatásaink: vérnyomásmérés, lejárt gyógyszer begy?jtése.
Pannon Patika;Pannon Patika;144;+36 72 332819;Pécs;7624;7624 Pécs, Ifjúság utca 2 .;Ifjúság utca 2 .;;Baranya;0;0;;;;;;;pannonpatika@t-online.hu;;;;;0;78317897;46.075866981951;18.206588620102;
PRIMULA PATIKA;PRIMULA PATIKA;144;+36 72 788802;Pécs;7633;7633 Pécs, Ybl Miklós utca 9 .;Ybl Miklós utca 9 .;;Baranya;0;0;;;;;;;;;;;;0;62028761;46.064694958668;18.198749584759;
Primula Patika;Primula Patika;144;+36 72 788802;Pécs;7633;7633 Pécs, Ybl Miklós utca 9 .;Ybl Miklós utca 9 .;;Baranya;0;0;;;;;;;patika@primulapatika.hu;;;;;0;74938534;46.064694958668;18.198749584759;
Mérleg Patika;Mérleg Patika;144;+36 72 547008;Pécs;7632;7632 Pécs, Varsány utca 10 .;Varsány utca 10 .;;Baranya;0;0;;;;;;;;http://www.merlegpatika.hu;;;;0;74909245;46.045915748446;18.218121287813;
Kamilla Patika;Kamilla Patika;144;+36 72 239303;Pécs;7629;7629 Pécs, Komlói út 63/A;Komlói út 63/A;;Baranya;0;0;;;;;;;;;;;;0;75223459;46.092027310565;18.268386875179;
Magyar Korona Patika;Magyar Korona Patika;144;+36 72 412594;Pécs;7632;7632 Pécs, Csontváry utca 2 .;Csontváry utca 2 .;;Baranya;0;0;;;;;;;;;;;;0;78326891;46.038729212293;18.22221220647;
Zsongork? Gyógyszertár;Zsongork? Gyógyszertár;144;+36 72 525180;Pécs;7625;7625 Pécs, Pellérdi utca 52 .;Pellérdi utca 52 .;;Baranya;0;0;;;;;;;zsongorko@freemail.hu;;;;;0;75245657;46.0657984491;18.1690143249;Nyitva: H-P: 8:00-18:00, Szo.: 9:00-12:00.
Indóház Gyógyszertár;Indóház Gyógyszertár;144;+36 72 510080;Pécs;7623;7623 Pécs, Szabadság utca 30 .;Szabadság utca 30 .;;Baranya;0;0;;;;;;;;;;;;0;72209191;46.114405349339;18.273365878419;
Szent Borbála Gyógyszertár;Szent Borbála Gyógyszertár;144;+36 72 240375;Pécs;7628;7628 Pécs, Komlói út 227 .;Komlói út 227 .;;Baranya;0;0;;;;;;;;;;;;0;78326881;46.119151519703;18.261018637934;
ELI Patika Uránvárosi Gyógyszertár;ELI Patika Uránvárosi Gyógyszertár;144;+36 72 255920;Pécs;7633;7633 Pécs, Dr. Veress E. utca 2;Dr. Veress E. utca 2;;Baranya;0;0;;;;;;;;;;;;0;6503102;46.071279;18.23312;
Fortuna Patika;Fortuna Patika;144;+36 72 252003;Pécs;7633;7633 Pécs, Faludi Ferenc utca;Faludi Ferenc utca;;Baranya;0;0;;;;;;;;;;;;0;27445788;46.071279;18.23312;
Fortuna Gyógyszertár Pécs;Fortuna Gyógyszertár Pécs;144;+36 72 252003;Pécs;7633;7633 Pécs, Faludi Ferenc utca 24 .;Faludi Ferenc utca 24 .;;Baranya;0;0;;;;;;;;;;;;0;56045295;46.071279;18.23312;
Schulek Elemér Gyógyszertár Pécs;Schulek Elemér Gyógyszertár Pécs;144;+36 72 255833;Pécs;7633;7633 Pécs, Veress Endre utca 2 .;Veress Endre utca 2 .;;Baranya;0;0;;;;;;;;;;;;0;56045329;46.071279;18.23312;
Kék Kehely Állatpatika Pécs;Kék Kehely Állatpatika Pécs;144;+36 72 515243;Pécs;7622;7622 Pécs, Nagy Lajos király útja 18 .;Nagy Lajos király útja 18 .;;Baranya;0;0;;;;;;;;;;;;0;56153050;46.07107517592;18.231390990348;
Mozsonyi Gyógyszertár Pécs;Mozsonyi Gyógyszertár Pécs;144;+36 72 315604;Pécs;7622;7622 Pécs, Bajcsy-Zsilinszky utca 6 .;Bajcsy-Zsilinszky utca 6 .;;Baranya;0;0;;;;;;;;;;;;0;56045289;46.071063250968;18.23001589164;
Árkád Gyógyszertár Pécs;Árkád Gyógyszertár Pécs;144;+36 72 516077;Pécs;7622;7622 Pécs, Bajcsy-Zsilinszky utca 11 .;Bajcsy-Zsilinszky utca 11 .;;Baranya;0;0;;;;;;;;;;;;0;56169843;46.071631670805;18.229844004301;
Gyógyszertár Gyógyszertár Árkád Pécs Bevásárlóközpont;Gyógyszertár Gyógyszertár Árkád Pécs Bevásárlóközpont;144;+36 72 516078;Pécs;7622;7622 Pécs, Bajcsy-Zsilinszky utca 11/1;Bajcsy-Zsilinszky utca 11/1;;Baranya;0;0;;;;;;;;;;;;0;67092458;46.071631670805;18.229844004301;Árkád Pécs Bevásárlóközpont földszint Nyitva tartás: H-Szo: 09-20, V: 10-18 Parkolás: Árkád Pécs Bevásárlóközpont parkoló épülete, 1. óra ingyenes, 2.-3. óra 300 Ft, 4. órától 400 Ft
Belvárosi Gyógyszertár Pécs;Belvárosi Gyógyszertár Pécs;144;+36 72 726165;Pécs;7621;7621 Pécs, Hal tér 5 .;Hal tér 5 .;;Baranya;0;0;;;;;;;;;;;;0;56242044;46.0736704852;18.2309571148;
Bonus Gyógyszertár Pécs;Bonus Gyógyszertár Pécs;144;+36 72 511245;Pécs;7621;7621 Pécs, Irgalmasok utcája 5 . földszint;Irgalmasok utcája 5 . földszint;;Baranya;0;0;;;;;;;;;;;;0;56241966;46.0733890431;18.2293714772;Postacím: 7634 Pécs, Mária d?l? 36.
Napsugár Patika Pécs;Napsugár Patika Pécs;144;+36 72 511726;Pécs;7621;7621 Pécs, Irgalmasok utcája 18 .;Irgalmasok utcája 18 .;;Baranya;0;0;;;;;;;;;;;;0;56153024;46.074167626445;18.228950190141;
Arany Kehely Gyógyszertár;Arany Kehely Gyógyszertár;144;+36 72 510185;Pécs;7621;7621 Pécs, Citrom utca 10;Citrom utca 10;;Baranya;0;0;;;;;;;;;;;;0;115358;46.073599232726;18.228016268935;
Arany Kehely Gyógyszertár Pécs;Arany Kehely Gyógyszertár Pécs;144;+36 72 510187;Pécs;7621;7621 Pécs, Citrom utca 10 .;Citrom utca 10 .;;Baranya;0;0;;;;;;;;;;;;0;56132138;46.073599232726;18.228016268935;
Napsugár Gyógyszertár;Napsugár Gyógyszertár;144;+36 72 516114;Pécs;7621;7621 Pécs, Irgalmasok utca 18;Irgalmasok utca 18;;Baranya;0;0;;;;;;;;;;;;0;12375427;46.0744556948;18.2288383652;
Király Gyógyszertár;Király Gyógyszertár;144;+36 72 213117;Pécs;7621;7621 Pécs, Király utca 22;Király utca 22;;Baranya;0;0;;;;;;;;;;;;0;6413222;46.076719363867;18.231855086162;
Aranysas Gyógyszertár;Aranysas Gyógyszertár;144;+36 72 312935;Pécs;7621;7621 Pécs, Széchenyi tér 2;Széchenyi tér 2;;Baranya;0;0;;;;;;;;;;;;0;10141262;46.076170869517;18.228491823905;
Aranysas Gyógyszertár Pécs;Aranysas Gyógyszertár Pécs;144;+36 72 532504;Pécs;7621;7621 Pécs, Széchenyi tér 2 .;Széchenyi tér 2 .;;Baranya;0;0;;;;;;;;;;;;0;56045325;46.076170869517;18.228491823905;
Szerecsen Patika;Szerecsen Patika;144;+36 72 325977;Pécs;7621;7621 Pécs, Apáca utca 1;Apáca utca 1;;Baranya;0;0;;;;;;;;;;;;0;115860;46.075837000721;18.227523525231;
Salvia Bt. Szerecsen Patika;Salvia Bt. Szerecsen Patika;144;+36 72 325977;Pécs;7621;7621 Pécs, Apáca utca 1;Apáca utca 1;;Baranya;0;0;;;;;;;;;;;;0;116046;46.075837000721;18.227523525231;
Ambrózia Gyógyszertár Pécs;Ambrózia Gyógyszertár Pécs;144;+36 72 515358;Pécs;7623;7623 Pécs, Rákóczi út 24-26.;Rákóczi út 24-26.;;Baranya;0;0;;;;;;;;;;;;0;56045321;46.072621422842;18.223971186901;
Ambrózia Patika;Ambrózia Patika;144;+36 72 515358;Pécs;7623;7623 Pécs, Rákóczi út 24/26;Rákóczi út 24/26;;Baranya;0;0;;;;;;;;;;;;0;74942004;46.072621422842;18.223971186901;
Magyarország Irgalmas Rend Gránátalma Gyógyszertár;Magyarország Irgalmas Rend Gránátalma Gyógyszertár;144;+36 72 332988;Pécs;7621;7621 Pécs, Széchenyi tér 5;Széchenyi tér 5;;Baranya;0;0;;;;;;;;;;;;0;115832;46.076604101014;18.227615198478;
Gránátalma Gyógyszertár Pécs;Gránátalma Gyógyszertár Pécs;144;+36 72 332988;Pécs;7621;7621 Pécs, Széchenyi tér 5 .;Széchenyi tér 5 .;;Baranya;0;0;;;;;;;;;;;;0;56151150;46.076604101014;18.227615198478;
Betegápoló Irgalmasrend Pécsi Háza - Irgalmasrendi Kórház Intézeti Gyógyszertára;Betegápoló Irgalmasrend Pécsi Háza - Irgalmasrendi Kórház Intézeti Gyógyszertára;144;+36 72 225574;Pécs;7621;7621 Pécs, Széchenyi tér 5 .;Széchenyi tér 5 .;;Baranya;0;0;;;;;;;;;;;;0;56286757;46.076604101014;18.227615198478;
?rangyal Gyógyszertár Pécs;?rangyal Gyógyszertár Pécs;144;+36 72 532643;Pécs;7626;7626 Pécs, Király utca 75 .;Király utca 75 .;;Baranya;0;0;;;;;;;;;;;;0;56045305;46.077629534491;18.237309644372;
Pécsi Patendula Bt.;Pécsi Patendula Bt.;144;+36 72 516760;Pécs;7622;7622 Pécs, Zsolnay Vilmos utca 8;Zsolnay Vilmos utca 8;;Baranya;0;0;;;;;;;;;;;;0;115825;46.075415687216;18.242088112383;
Zsolnay Gyógyszertár;Zsolnay Gyógyszertár;144;+36 72 516760;Pécs;7622;7622 Pécs, Zsolnay Vilmos utca 8;Zsolnay Vilmos utca 8;;Baranya;0;0;;;;;;;;;;;;0;115826;46.075415687216;18.242088112383;
Zsolnay Gyógyszertár Pécs;Zsolnay Gyógyszertár Pécs;144;+36 72 516760;Pécs;7622;7622 Pécs, Zsolnay Vilmos utca 8 .;Zsolnay Vilmos utca 8 .;;Baranya;0;0;;;;;;;;;;;;0;56045333;46.075415687216;18.242088112383;
Barbakán Gyógyszertár Pécs;Barbakán Gyógyszertár Pécs;144;+36 72 511872;Pécs;7623;7623 Pécs, Garay utca 2 .;Garay utca 2 .;;Baranya;0;0;;;;;;;;;;;;0;56132158;46.074672418755;18.221089209191;
F?nix Magánpatika;F?nix Magánpatika;144;+36 72 314077;Pécs;7623;7623 Pécs, Köztársaság tér 8;Köztársaság tér 8;;Baranya;0;0;;;;;;;;;;;;0;117848;46.069465284123;18.220332904902;
F?nix Gyógyszertár Pécs;F?nix Gyógyszertár Pécs;144;+36 72 314077;Pécs;7623;7623 Pécs, Köztársaság tér 8 .;Köztársaság tér 8 .;;Baranya;0;0;;;;;;;;;;;;0;56045313;46.069465284123;18.220332904902;
Hungária Patika;Hungária Patika;144;+36 72 314249;Pécs;7624;7624 Pécs, Hungária utca;Hungária utca;;Baranya;0;0;;;;;;;;;;;;0;74892127;46.0750415519;18.2179715456;
Ezüsthárs Patika;Ezüsthárs Patika;144;+36 72 333193;Pécs;7626;7626 Pécs, Ady Endre utca 62;Ady Endre utca 62;;Baranya;0;0;;;;;;;;;;;;0;10159410;46.080785206327;18.242174056052;
Ezüst Hárs Gyógyszertár Pécs;Ezüst Hárs Gyógyszertár Pécs;144;+36 72 333193;Pécs;7626;7626 Pécs, Ady Endre utca 62 .;Ady Endre utca 62 .;;Baranya;0;0;;;;;;;;;;;;0;56045285;46.080785206327;18.242174056052;
Borostyán Gyógyszertár;Borostyán Gyógyszertár;144;+36 72 515096;Pécs;7625;7625 Pécs, Aradi vértanúk útja 52;Aradi vértanúk útja 52;;Baranya;0;0;;;;;;;;;;;;0;115900;46.07910405853;18.220819919028;
Borostyán Gyógyszertár Pécs;Borostyán Gyógyszertár Pécs;144;+36 72 515096;Pécs;7625;7625 Pécs, Aradi vértanúk útja 52 .;Aradi vértanúk útja 52 .;;Baranya;0;0;;;;;;;;;;;;0;56045287;46.07910405853;18.220819919028;
Hungária Gyógyszertár Pécs;Hungária Gyógyszertár Pécs;144;+36 72 314249;Pécs;7624;7624 Pécs, Hungária utca 41 .;Hungária utca 41 .;;Baranya;0;0;;;;;;;;;;;;0;56045299;46.074322641897;18.215984155237;
Kék Kereszt Állatpatika Pécs;Kék Kereszt Állatpatika Pécs;144;+36 72 515244;Pécs;7623;7623 Pécs, Megyeri út 27 .;Megyeri út 27 .;;Baranya;0;0;;;;;;;;;;;;0;56153176;46.066889359578;18.213566273341;
Gyöngyszem Gyógyszertár Pécs;Gyöngyszem Gyógyszertár Pécs;144;+36 72 555660;Pécs;7625;7625 Pécs, Surányi Miklós út 19 .;Surányi Miklós út 19 .;;Baranya;0;0;;;;;;;;;;;;0;56153028;46.083968516076;18.223507091087;
Homeopatika Gyógyszertár Pécs;Homeopatika Gyógyszertár Pécs;144;+36 72 526563;Pécs;7622;7622 Pécs, Siklósi út 37 .;Siklósi út 37 .;;Baranya;0;0;;;;;;;;;;;;0;56153026;46.05607552549;18.231058674827;
Rókus Gyógyszertár;Rókus Gyógyszertár;144;+36 72 333650;Pécs;7624;7624 Pécs, Rókus utca 5;Rókus utca 5;;Baranya;0;0;;;;;;;;;;;;0;6289021;46.075026168094;18.211675512617;
Rókus Gyógyszertár Pécs;Rókus Gyógyszertár Pécs;144;+36 72 333650;Pécs;7624;7624 Pécs, Rókus utca 5 .;Rókus utca 5 .;;Baranya;0;0;;;;;;;;;;;;0;56045323;46.075026168094;18.211675512617;
Pannon Gyógyszertár Pécs;Pannon Gyógyszertár Pécs;144;+36 72 332819;Pécs;7624;7624 Pécs, Ifjúság útja 2 .;Ifjúság útja 2 .;;Baranya;0;0;;;;;;;;;;;;0;56045301;46.076393447592;18.209756104004;
Pécsi Tudományegyetem Orvostudományi és Egészségtudományi Centrum Intézeti Gyógyszertára;Pécsi Tudományegyetem Orvostudományi és Egészségtudományi Centrum Intézeti Gyógyszertára;144;+36 72 536284;Pécs;7624;7624 Pécs, Honvéd utca 3 .;Honvéd utca 3 .;;Baranya;0;0;;;;;;;;;;;;0;56170405;46.073992736693;18.207888261592;
Csontváry Gyógyszertár;Csontváry Gyógyszertár;144;+36 72 310064;Pécs;7624;7624 Pécs, Jurisics Miklós utca 17;Jurisics Miklós utca 17;;Baranya;0;0;;;;;;;;;;;;0;116376;46.082446432083;18.212838616942;
Csontváry Gyógyszertár Pécs;Csontváry Gyógyszertár Pécs;144;+36 72 310064;Pécs;7624;7624 Pécs, Jurisics Miklós utca 17 .;Jurisics Miklós utca 17 .;;Baranya;0;0;;;;;;;;;;;;0;56045303;46.082446432083;18.212838616942;
Da Vinci Magánklinika Intézeti Gyógyszertára Pécs;Da Vinci Magánklinika Intézeti Gyógyszertára Pécs;144;+36 72 512050;Pécs;7635;7635 Pécs, Károlyi Mihály utca 1 .;Károlyi Mihály utca 1 .;;Baranya;0;0;;;;;;;;;;;;0;56286755;46.089110703342;18.227443311139;
Igazgyöngy Gyógyszertár Pécs;Igazgyöngy Gyógyszertár Pécs;144;+36 72 438915;Pécs;7632;7632 Pécs, Galamb utca 14 .;Galamb utca 14 .;;Baranya;0;0;;;;;;;;;;;;0;56045297;46.054155053358;18.221851243059;
Igazgyöngy Patika;Igazgyöngy Patika;144;+36 72 438915;Pécs;7632;7632 Pécs, Galamb utca 14 .;Galamb utca 14 .;;Baranya;0;0;;;;;;;;;;;;0;74912553;46.054155053358;18.221851243059;
Levomenthol Kft.;Levomenthol Kft.;144;+36 72 746185;Pécs;7632;7632 Pécs, Árnyas út 2/1;Árnyas út 2/1;;Baranya;0;0;;;;;;;;;;;;0;46582556;46.051551228414;18.22888115983;
Árnyas Gyógyszertár Pécs;Árnyas Gyógyszertár Pécs;144;+36 72 746185;Pécs;7632;7632 Pécs, Árnyas liget 2 .;Árnyas liget 2 .;;Baranya;0;0;;;;;;;;;;;;0;56187195;46.051551228414;18.22888115983;
Levomenthol Kft.;Levomenthol Kft.;144;+36 72 746185;Pécs;7632;7632 Pécs, Árnyas út 2/1;Árnyas út 2/1;;Baranya;0;0;;;;;;;;;;;;0;78326557;46.051551228414;18.22888115983;
Szent József Gyógyszertár;Szent József Gyógyszertár;144;+36 72 313882;Pécs;7630;7630 Pécs, Zsolnay Vilmos utca 63;Zsolnay Vilmos utca 63;;Baranya;0;0;;;;;;;;;;;;0;117843;46.081492624367;18.258715347598;
Szent József Gyógyszertár Pécs;Szent József Gyógyszertár Pécs;144;+36 72 313882;Pécs;7630;7630 Pécs, Zsolnay Vilmos utca 63 .;Zsolnay Vilmos utca 63 .;;Baranya;0;0;;;;;;;;;;;;0;56045331;46.081492624367;18.258715347598;
Primula Gyógyszertár;Primula Gyógyszertár;144;+36 72 788802;Pécs;7633;7633 Pécs, Ybl Miklós utca 9;Ybl Miklós utca 9;;Baranya;0;0;;;;;;;;;;;;0;5313069;46.064694958668;18.198749584759;
Primula Gyógyszertár;Primula Gyógyszertár;144;+36 72 788802;Pécs;7633;7633 Pécs, Ybl Miklós utca 9;Ybl Miklós utca 9;;Baranya;0;0;;;;;;;;;;;;0;14073170;46.064694958668;18.198749584759;
Primula Gyógyszertár Pécs;Primula Gyógyszertár Pécs;144;+36 72 788802;Pécs;7633;7633 Pécs, Ybl Miklós utca 9 .;Ybl Miklós utca 9 .;;Baranya;0;0;;;;;;;;;;;;0;56169849;46.064694958668;18.198749584759;
Primula Gyógyszertár;Primula Gyógyszertár;144;+36 72 788802;Pécs;7633;7633 Pécs, Ybl Miklós utca 9;Ybl Miklós utca 9;;Baranya;0;0;;;;;;;;;;;;0;62176571;46.064694958668;18.198749584759;
Primula Gyógyszertár;Primula Gyógyszertár;144;+36 72 788802;Pécs;7633;7633 Pécs, Ybl Miklós utca 9;Ybl Miklós utca 9;;Baranya;0;0;;;;;;;;;;;;0;74941264;46.064694958668;18.198749584759;
Vitamin Gyógyszertár Pécs;Vitamin Gyógyszertár Pécs;144;+36 72 551122;Pécs;7633;7633 Pécs, Ybl Miklós utca 12/a;Ybl Miklós utca 12/a;;Baranya;0;0;;;;;;;;;;;;0;56169851;46.064698934111;18.198589156577;
''Rozsnyai Mátyás'' Gyógyszertár;''Rozsnyai Mátyás'' Gyógyszertár;144;+36 72 438092;Pécs;7632;7632 Pécs, Diana tér 16;Diana tér 16;;Baranya;0;0;;;;;;;;;;;;0;115153;46.046371;18.2212295;
Rozsnyai Mátyás Gyógyszertár Pécs;Rozsnyai Mátyás Gyógyszertár Pécs;144;+36 72 438092;Pécs;7632;7632 Pécs, Diána tér 16 .;Diána tér 16 .;;Baranya;0;0;;;;;;;;;;;;0;56045293;46.046371;18.2212295;
Pécs Plaza Gyógyszertár Pécs;Pécs Plaza Gyógyszertár Pécs;144;+36 72 785979;Pécs;7632;7632 Pécs, Megyeri út 76 .;Megyeri út 76 .;;Baranya;0;0;;;;;;;;;;;;0;56174493;46.048258031102;18.212248470413;
Alkimex Gyógykereskedelmi Kft.;Alkimex Gyógykereskedelmi Kft.;144;+36 72 446393;Pécs;7632;7632 Pécs, Varsány utca 10;Varsány utca 10;;Baranya;0;0;;;;;;;;;;;;0;10141252;46.045915748446;18.218121287813;
Mérleg Patika;Mérleg Patika;144;+36 72 446393;Pécs;7632;7632 Pécs, Varsány utca 10;Varsány utca 10;;Baranya;0;0;;;;;;;;;;;;0;10141254;46.045915748446;18.218121287813;
Mérleg Gyógyszertár Pécs;Mérleg Gyógyszertár Pécs;144;+36 72 446393;Pécs;7632;7632 Pécs, Varsány utca 10 .;Varsány utca 10 .;;Baranya;0;0;;;;;;;;;;;;0;56045327;46.045915748446;18.218121287813;
Sipo Patika Pécs Berek utca;Sipo Patika Pécs Berek utca;144;+36 72 526655;Pécs;7632;7632 Pécs, Berek utca 4/1.;Berek utca 4/1.;;Baranya;0;0;;;;;;;;;;;;0;56241968;46.045156175359;18.219542223145;
Állatorvosi Rendel? és Állatgyógyászati Patika Pécs;Állatorvosi Rendel? és Állatgyógyászati Patika Pécs;144;+36 72 332130;Pécs;7624;7624 Pécs, Szigeti út 140 .;Szigeti út 140 .;;Baranya;0;0;;;;;;;;;;;;0;56241624;46.068117708962;18.191117786928;
Melinda Gyógyszertár Pécs;Melinda Gyógyszertár Pécs;144;+36 72 436022;Pécs;7632;7632 Pécs, Nagy Imre út 30 .;Nagy Imre út 30 .;;Baranya;0;0;;;;;;;;;;;;0;56045315;46.0445635224;18.2144578624;
Melinda Gyógyszertár;Melinda Gyógyszertár;144;+36 72 436022;Pécs;7632;7632 Pécs, Nagy Imre út 30;Nagy Imre út 30;;Baranya;0;0;;;;;;;;;;;;0;115607;46.044090369336;18.215187743902;
Ács Bau-Tet? Kft.;Ács Bau-Tet? Kft.;108;+36 72 244378;Pécs;7628;7628 Pécs, István-akna 9;István-akna 9;;Baranya;0;0;;;;;;;;;;;;0;20813744;46.128742452;18.2816249796;
Bozsánovics János;Bozsánovics János;108;+36 72 371699;Kozármisleny;7761;7761 Kozármisleny, Pécsi utca 102;Pécsi utca 102;;Baranya;0;0;;;;;;;;;;;;0;43330123;46.041151788331;18.28643569101;
CSEMPEDISZKONT Kereskedelmi és Szolgáltató Kft.;CSEMPEDISZKONT Kereskedelmi és Szolgáltató Kft.;71;+36 72 253545;Pécs;7631;7631 Pécs, Szigeti tanya 5284/1 hrsz.;Szigeti tanya 5284/1 hrsz.;;Baranya;0;0;;;;;;;;;;;;0;10982395;46.071279;18.23312;Fürd?szoba és konyhai felszerelések kiskereskedelme  - A telefonszámot csak az el?fizet? engedélye alapján tehetjük közzé
HidroTrend Fürd?szoba Szaküzlett;HidroTrend Fürd?szoba Szaküzlett;71;+36 72 210866;Pécs;7622;7622 Pécs, Siklósi út 22;Siklósi út 22;;Baranya;0;0;;;;;;;;;;;;0;74867995;46.062253982714;18.230583119857;
Átrium Fürd?szobaszalon;Átrium Fürd?szobaszalon;71;+36 72 313246;Pécs;7622;7622 Pécs, Légszeszgyár utca 19/2;Légszeszgyár utca 19/2;;Baranya;0;0;;;;;;;;;;;;0;6067226;46.066770100901;18.237630500737;
Sil-Trade Kft.;Sil-Trade Kft.;71;+36 72 212042;Pécs;7629;7629 Pécs, Zsolnay Vilmos utca 6;Zsolnay Vilmos utca 6;;Baranya;0;0;;;;;;;;;;;;0;111836;46.075375940493;18.24195633209;
Jurta Épít?ipari és Kereskedelmi Bt.;Jurta Épít?ipari és Kereskedelmi Bt.;71;+36 72 252317;Pécs;7634;7634 Pécs, Rácvárosi út 6;Rácvárosi út 6;;Baranya;0;0;;;;;;;;;;;;0;117767;46.068010378552;18.186992490803;
